a,b,c,seed,model,metric,value
0.3,0.1,0.5,6234,eta,ACC,0.8887824242009444
0.3,0.1,0.5,6234,eta_bench,AUC,0.8492527514448391
0.3,0.1,0.5,6234,eta_bench,F,0.8089897843359818
0.3,0.1,0.5,6234,eta_bench,ACC,0.7120662514543837
0.3,0.1,0.5,6000,eta0,AUC,0.8405533305030791
0.3,0.1,0.5,6000,eta0,F,0.9464330728510211
0.3,0.1,0.5,6000,eta0,ACC,0.9008746355685131
0.3,0.1,0.5,6000,eta0_bench,AUC,0.8405533305030791
0.3,0.1,0.5,6000,eta0_bench,F,0.8641219199544224
0.3,0.1,0.5,6000,eta0_bench,ACC,0.7774927113702624
0.3,0.1,0.5,6000,eta1,AUC,0.8344562819125774
0.3,0.1,0.5,6000,eta1,F,0.9218099380031461
0.3,0.1,0.5,6000,eta1,ACC,0.8600066269052352
0.3,0.1,0.5,6000,eta1_bench,AUC,0.7512595627307864
0.3,0.1,0.5,6000,eta1_bench,F,0.3702168367346939
0.3,0.1,0.5,6000,eta1_bench,ACC,0.34559310801855536
0.3,0.1,0.5,6000,eta,AUC,0.8416716696153543
0.3,0.1,0.5,6000,eta,F,0.9380716749137802
0.3,0.1,0.5,6000,eta,ACC,0.8869345014030525
0.3,0.1,0.5,6000,eta_bench,AUC,0.8439319761762326
0.3,0.1,0.5,6000,eta_bench,F,0.8146143437077131
0.3,0.1,0.5,6000,eta_bench,ACC,0.7187050852097735
0.3,0.1,0.5,6778,eta0,AUC,0.8500634907670084
0.3,0.1,0.5,6778,eta0,F,0.9472485768500948
0.3,0.1,0.5,6778,eta0,ACC,0.9027405247813411
0.3,0.1,0.5,6778,eta0_bench,AUC,0.8500634907670084
0.3,0.1,0.5,6778,eta0_bench,F,0.8567526773521168
0.3,0.1,0.5,6778,eta0_bench,ACC,0.7675801749271137
0.3,0.1,0.5,6778,eta1,AUC,0.8275284010895876
0.3,0.1,0.5,6778,eta1,F,0.9200964034111976
0.3,0.1,0.5,6778,eta1,ACC,0.8571901921802518
0.3,0.1,0.5,6778,eta1_bench,AUC,0.749384898550092
0.3,0.1,0.5,6778,eta1_bench,F,0.4098258706467662
0.3,0.1,0.5,6778,eta1_bench,ACC,0.3711066931742876
0.3,0.1,0.5,6778,eta,AUC,0.8443023536241607
0.3,0.1,0.5,6778,eta,F,0.9384794618362208
0.3,0.1,0.5,6778,eta,ACC,0.8879611251796592
0.3,0.1,0.5,6778,eta_bench,AUC,0.8470027515775435
0.3,0.1,0.5,6778,eta_bench,F,0.8076259645937357
0.3,0.1,0.5,6778,eta_bench,ACC,0.7099445623160633
0.3,0.1,0.5,6822,eta0,AUC,0.8533747930732856
0.3,0.1,0.5,6822,eta0,F,0.9511738261738263
0.3,0.1,0.5,6822,eta0,ACC,0.9088046647230321
0.3,0.1,0.5,6822,eta0_bench,AUC,0.8533747930732856
0.3,0.1,0.5,6822,eta0_bench,F,0.8755292125317526
0.3,0.1,0.5,6822,eta0_bench,ACC,0.7942857142857143
0.3,0.1,0.5,6822,eta1,AUC,0.8315180123862111
0.3,0.1,0.5,6822,eta1,F,0.921494114375753
0.3,0.1,0.5,6822,eta1,ACC,0.8596752816434725
0.3,0.1,0.5,6822,eta1_bench,AUC,0.7340494014231984
0.3,0.1,0.5,6822,eta1_bench,F,0.21194605009633913
0.3,0.1,0.5,6822,eta1_bench,ACC,0.2546388336646786
0.3,0.1,0.5,6822,eta,AUC,0.850195836025017
0.3,0.1,0.5,6822,eta,F,0.9403741521949766
0.3,0.1,0.5,6822,eta,ACC,0.8904934638286223
0.3,0.1,0.5,6822,eta_bench,AUC,0.8528453640315327
0.3,0.1,0.5,6822,eta_bench,F,0.8170511896178804
0.3,0.1,0.5,6822,eta_bench,ACC,0.722127164465129
0.3,0.1,0.5,2363,eta0,AUC,0.8455285942723129
0.3,0.1,0.5,2363,eta0,F,0.9469294920394237
