a,b,c,seed,model,metric,value
0.3,0.1,0.5,1042,eta_bench,AUC,0.8336507527477137
0.3,0.1,0.5,1042,eta_bench,F,0.07731092436974789
0.3,0.1,0.5,1042,eta_bench,ACC,0.7597584456502713
0.3,0.1,0.5,9487,eta0,AUC,0.8362156081192478
0.3,0.1,0.5,9487,eta0,F,0.6186915887850467
0.3,0.1,0.5,9487,eta0,ACC,0.7830364264823185
0.3,0.1,0.5,9487,eta0_bench,AUC,0.8362156081192478
0.3,0.1,0.5,9487,eta0_bench,F,0.07244094488188976
0.3,0.1,0.5,9487,eta0_bench,ACC,0.6867854294070725
0.3,0.1,0.5,9487,eta1,AUC,0.8327568650162653
0.3,0.1,0.5,9487,eta1,F,0.43176178660049624
0.3,0.1,0.5,9487,eta1,ACC,0.8207436399217222
0.3,0.1,0.5,9487,eta1_bench,AUC,0.500900873768192
0.3,0.1,0.5,9487,eta1_bench,F,0.00245398773006135
0.3,0.1,0.5,9487,eta1_bench,ACC,0.787866927592955
0.3,0.1,0.5,9487,eta,AUC,0.8491348205306819
0.3,0.1,0.5,9487,eta,F,0.5094382533545598
0.3,0.1,0.5,9487,eta,ACC,0.8112200245055138
0.3,0.1,0.5,9487,eta_bench,AUC,0.8317483672806748
0.3,0.1,0.5,9487,eta_bench,F,0.034482758620689655
0.3,0.1,0.5,9487,eta_bench,ACC,0.7549448625940837
0.3,0.1,0.5,2765,eta0,AUC,0.8405474253165621
0.3,0.1,0.5,2765,eta0,F,0.6100094428706326
0.3,0.1,0.5,2765,eta0,ACC,0.7803775591597979
0.3,0.1,0.5,2765,eta0_bench,AUC,0.8405474253165621
0.3,0.1,0.5,2765,eta0_bench,F,0.13010590015128592
0.3,0.1,0.5,2765,eta0_bench,ACC,0.6942302579101303
0.3,0.1,0.5,2765,eta1,AUC,0.8385145615143959
0.3,0.1,0.5,2765,eta1,F,0.39539007092198586
0.3,0.1,0.5,2765,eta1,ACC,0.8220482713633399
0.3,0.1,0.5,2765,eta1_bench,AUC,0.5512975064904831
0.3,0.1,0.5,2765,eta1_bench,F,0.02419842710223835
0.3,0.1,0.5,2765,eta1_bench,ACC,0.7895629484670581
0.3,0.1,0.5,2765,eta,AUC,0.8514076754969138
0.3,0.1,0.5,2765,eta,F,0.48447789275635
0.3,0.1,0.5,2765,eta,ACC,0.8081568352879398
0.3,0.1,0.5,2765,eta_bench,AUC,0.8378422217121436
0.3,0.1,0.5,2765,eta_bench,F,0.07255626469600268
0.3,0.1,0.5,2765,eta_bench,ACC,0.7583581305793804
0.3,0.1,0.5,8023,eta0,AUC,0.8361425491127856
0.3,0.1,0.5,8023,eta0,F,0.6067101584342963
0.3,0.1,0.5,8023,eta0,ACC,0.7755915979792608
0.3,0.1,0.5,8023,eta0_bench,AUC,0.8361425491127856
0.3,0.1,0.5,8023,eta0_bench,F,0.1583271097834205
0.3,0.1,0.5,8023,eta0_bench,ACC,0.7003456527519277
0.3,0.1,0.5,8023,eta1,AUC,0.8246880722033944
0.3,0.1,0.5,8023,eta1,F,0.40499784575613956
0.3,0.1,0.5,8023,eta1,ACC,0.8198303979125897
0.3,0.1,0.5,8023,eta1_bench,AUC,0.5030115271957246
0.3,0.1,0.5,8023,eta1_bench,F,0.003678724708767628
0.3,0.1,0.5,8023,eta1_bench,ACC,0.7879973907371167
0.3,0.1,0.5,8023,eta,AUC,0.8456585134280236
0.3,0.1,0.5,8023,eta,F,0.49736419894567957
0.3,0.1,0.5,8023,eta,ACC,0.8080693155960091
0.3,0.1,0.5,8023,eta_bench,AUC,0.8386543039683387
0.3,0.1,0.5,8023,eta_bench,F,0.059123343527013254
0.3,0.1,0.5,8023,eta_bench,ACC,0.7576579730439349
0.3,0.1,0.5,8262,eta0,AUC,0.8322658959911294
0.3,0.1,0.5,8262,eta0,F,0.6190917516218721
0.3,0.1,0.5,8262,eta0,ACC,0.7814411060888061
0.3,0.1,0.5,8262,eta0_bench,AUC,0.8322658959911294
0.3,0.1,0.5,8262,eta0_bench,F,0.12490479817212491
0.3,0.1,0.5,8262,eta0_bench,ACC,0.6944961446423823
0.3,0.1,0.5,8262,eta1,AUC,0.8388255023587141
0.3,0.1,0.5,8262,eta1,F,0.39858594785682716
0.3,0.1,0.5,8262,eta1,ACC,0.8224396607958252
0.3,0.1,0.5,8262,eta1_bench,AUC,0.5295541336207229
0.3,0.1,0.5,8262,eta1_bench,F,0.008552229688454491
0.3,0.1,0.5,8262,eta1_bench,ACC,0.7882583170254404
0.3,0.1,0.5,8262,eta,AUC,0.8470125712513457
0.3,0.1,0.5,8262,eta,F,0.5003455425017277
0.3,0.1,0.5,8262,eta,ACC,0.8101697882023455
0.3,0.1,0.5,8262,eta_bench,AUC,0.833961348802402
0.3,0.1,0.5,8262,eta_bench,F,0.06167400881057268
0.3,0.1,0.5,8262,eta_bench,ACC,0.7576579730439349
0.3,0.1,0.5,9149,eta0,AUC,0.8359893191611791
0.3,0.1,0.5,9149,eta0,F,0.611911623439001
0.3,0.1,0.5,9149,eta0,ACC,0.785163520340335
0.3,0.1,0.5,9149,eta0_bench,AUC,0.8359893191611791
0.3,0.1,0.5,9149,eta0_bench,F,0.113584036838066
0.3,0.1,0.5,9149,eta0_bench,ACC,0.69290082424887
0.3,0.1,0.5,9149,eta1,AUC,0.8224721099493337
0.3,0.1,0.5,9149,eta1,F,0.4229480737018426
0.3,0.1,0.5,9149,eta1,ACC,0.820221787345075
0.3,0.1,0.5,9149,eta1_bench,AUC,0.49024199256102513
0.3,0.1,0.5,9149,eta1_bench,F,0.004898958971218616
0.3,0.1,0.5,9149,eta1_bench,ACC,0.7879973907371167
0.3,0.1,0.5,9149,eta,AUC,0.8413138569649231
0.3,0.1,0.5,9149,eta,F,0.4985040276179517
0.3,0.1,0.5,9149,eta,ACC,0.8092945912830387
0.3,0.1,0.5,9149,eta_bench,AUC,0.8378909482867609
0.3,0.1,0.5,9149,eta_bench,F,0.05782312925170068
0.3,0.1,0.5,9149,eta_bench,ACC,0.7575704533520042
0.3,0.1,0.5,2852,eta0,AUC,0.8414839383330261
0.3,0.1,0.5,2852,eta0,F,0.6183897093854216
0.3,0.1,0.5,2852,eta0,ACC,0.7870247274660994
0.3,0.1,0.5,2852,eta0_bench,AUC,0.8414839383330261
0.3,0.1,0.5,2852,eta0_bench,F,0.14253563390847712
0.3,0.1,0.5,2852,eta0_bench,ACC,0.6960914650358947
0.3,0.1,0.5,2852,eta1,AUC,0.8429606289470458
0.3,0.1,0.5,2852,eta1,F,0.4084995663486557
0.3,0.1,0.5,2852,eta1,ACC,0.8220482713633399
0.3,0.1,0.5,2852,eta1_bench,AUC,0.5794410105740236
0.3,0.1,0.5,2852,eta1_bench,F,0.007339449541284403
0.3,0.1,0.5,2852,eta1_bench,ACC,0.7882583170254404
0.3,0.1,0.5,2852,eta,AUC,0.8481764356072169
0.3,0.1,0.5,2852,eta,F,0.5122504537205081
0.3,0.1,0.5,2852,eta,ACC,0.8118326623490285
0.3,0.1,0.5,2852,eta_bench,AUC,0.8370532118373694
0.3,0.1,0.5,2852,eta_bench,F,0.07183618663981203
0.3,0.1,0.5,2852,eta_bench,ACC,0.7580080518116576
0.3,0.1,0.5,1794,eta0,AUC,0.8358784375717256
0.3,0.1,0.5,1794,eta0,F,0.6486718080548415
0.3,0.1,0.5,1794,eta0,ACC,0.7819728795533103
0.3,0.1,0.5,1794,eta0_bench,AUC,0.8358784375717256
0.3,0.1,0.5,1794,eta0_bench,F,0.04803843074459567
0.3,0.1,0.5,1794,eta0_bench,ACC,0.6838606753522999
0.3,0.1,0.5,1794,eta1,AUC,0.8275200147818998
0.3,0.1,0.5,1794,eta1,F,0.45161290322580644
0.3,0.1,0.5,1794,eta1,ACC,0.8181343770384867
0.3,0.1,0.5,1794,eta1_bench,AUC,0.574875796633292
0.3,0.1,0.5,1794,eta1_bench,F,0.008557457212713936
0.3,0.1,0.5,1794,eta1_bench,ACC,0.7883887801696021
0.3,0.1,0.5,1794,eta,AUC,0.843153787175682
0.3,0.1,0.5,1794,eta,F,0.5427778963089396
0.3,0.1,0.5,1794,eta,ACC,0.8124453001925434
0.3,0.1,0.5,1794,eta_bench,AUC,0.8302366550144993
0.3,0.1,0.5,1794,eta_bench,F,0.024297119055883373
0.3,0.1,0.5,1794,eta_bench,ACC,0.7539821459828462
0.3,0.1,0.5,194,eta0,AUC,0.8294932097149084
0.3,0.1,0.5,194,eta0,F,0.6066441983630235
0.3,0.1,0.5,194,eta0,ACC,0.7827705397500665
0.3,0.1,0.5,194,eta0_bench,AUC,0.8294932097149084
0.3,0.1,0.5,194,eta0_bench,F,0.12691131498470948
0.3,0.1,0.5,194,eta0_bench,ACC,0.6963573517681467
0.3,0.1,0.5,194,eta1,AUC,0.8310452659052957
0.3,0.1,0.5,194,eta1,F,0.45217391304347826
0.3,0.1,0.5,194,eta1,ACC,0.8191780821917808
0.3,0.1,0.5,194,eta1_bench,AUC,0.5816083374473303
0.3,0.1,0.5,194,eta1_bench,F,0.010982306284319707
0.3,0.1,0.5,194,eta1_bench,ACC,0.7885192433137639
0.3,0.1,0.5,194,eta,AUC,0.8431033393932144
0.3,0.1,0.5,194,eta,F,0.530279674080599
0.3,0.1,0.5,194,eta,ACC,0.8133204971118502
0.3,0.1,0.5,194,eta_bench,AUC,0.8272953157041488
0.3,0.1,0.5,194,eta_bench,F,0.07474747474747476
0.3,0.1,0.5,194,eta_bench,ACC,0.7594958865744793
0.3,0.1,0.5,6243,eta0,AUC,0.8317916589890055
0.3,0.1,0.5,6243,eta0,F,0.6033734939759036
0.3,0.1,0.5,6243,eta0,ACC,0.7811752193565541
0.3,0.1,0.5,6243,eta0_bench,AUC,0.8317916589890055
0.3,0.1,0.5,6243,eta0_bench,F,0.1078582434514638
0.3,0.1,0.5,6243,eta0_bench,ACC,0.6921031640521138
0.3,0.1,0.5,6243,eta1,AUC,0.8339574873863428
0.3,0.1,0.5,6243,eta1,F,0.39982653946227237
0.3,0.1,0.5,6243,eta1,ACC,0.8194390084801044
