a,b,c,seed,model,metric,value
0.3,0.1,0.5,81,eta0_bench,AUC,0.9657671291326603
0.3,0.1,0.5,81,eta0_bench,F,0.9359427207637232
0.3,0.1,0.5,81,eta0_bench,ACC,0.8909652258693532
0.3,0.1,0.5,81,eta1,AUC,0.47789230832794743
0.3,0.1,0.5,81,eta1,F,0.23671340071731334
0.3,0.1,0.5,81,eta1,ACC,0.5788053256567111
0.3,0.1,0.5,81,eta1_bench,AUC,0.5806580846222632
0.3,0.1,0.5,81,eta1_bench,F,0.2180365296803653
0.3,0.1,0.5,81,eta1_bench,ACC,0.7535084562792371
0.3,0.1,0.5,81,eta,AUC,0.6160046928337216
0.3,0.1,0.5,81,eta,F,0.6869209809264306
0.3,0.1,0.5,81,eta,ACC,0.6075819672131147
0.3,0.1,0.5,81,eta_bench,AUC,0.6684792367983017
0.3,0.1,0.5,81,eta_bench,F,0.4530236451140406
0.3,0.1,0.5,81,eta_bench,ACC,0.5536202185792349
