a,b,c,seed,model,metric,value
0.3,0.1,0.5,6060,eta_bench,F,0.5254968287526427
0.3,0.1,0.5,6060,eta_bench,ACC,0.5000890947968638
0.3,0.1,0.5,4765,eta0,AUC,0.4738681436729898
0.3,0.1,0.5,4765,eta0,F,0.0052493438320209964
0.3,0.1,0.5,4765,eta0,ACC,0.7295432921027593
0.3,0.1,0.5,4765,eta0_bench,AUC,0.4738681436729898
0.3,0.1,0.5,4765,eta0_bench,F,0.0052493438320209964
0.3,0.1,0.5,4765,eta0_bench,ACC,0.7295432921027593
0.3,0.1,0.5,4765,eta1,AUC,0.9149970576436373
0.3,0.1,0.5,4765,eta1,F,0.8735756918068367
0.3,0.1,0.5,4765,eta1,ACC,0.8008547008547009
0.3,0.1,0.5,4765,eta1_bench,AUC,0.6424570592954864
0.3,0.1,0.5,4765,eta1_bench,F,0.7173391721405484
0.3,0.1,0.5,4765,eta1_bench,ACC,0.6138176638176638
0.3,0.1,0.5,4765,eta,AUC,0.700187557343791
0.3,0.1,0.5,4765,eta,F,0.7332523057124471
0.3,0.1,0.5,4765,eta,ACC,0.6675873129009265
0.3,0.1,0.5,4765,eta_bench,AUC,0.5488705848064563
0.3,0.1,0.5,4765,eta_bench,F,0.5849858356940509
0.3,0.1,0.5,4765,eta_bench,ACC,0.5301140413399857
0.3,0.1,0.5,7594,eta0,AUC,0.48382640202361493
0.3,0.1,0.5,7594,eta0,F,0.29133528673084974
0.3,0.1,0.5,7594,eta0,ACC,0.5972882968601332
0.3,0.1,0.5,7594,eta0_bench,AUC,0.48382640202361493
0.3,0.1,0.5,7594,eta0_bench,F,0.29133528673084974
0.3,0.1,0.5,7594,eta0_bench,ACC,0.5972882968601332
0.3,0.1,0.5,7594,eta1,AUC,0.9114308332399252
0.3,0.1,0.5,7594,eta1,F,0.8893028206492816
0.3,0.1,0.5,7594,eta1,ACC,0.8222222222222222
0.3,0.1,0.5,7594,eta1_bench,AUC,0.6360566967735846
0.3,0.1,0.5,7594,eta1_bench,F,0.7079478553406223
0.3,0.1,0.5,7594,eta1_bench,ACC,0.6042735042735042
0.3,0.1,0.5,7594,eta,AUC,0.6973857494555123
0.3,0.1,0.5,7594,eta,F,0.7430453366967977
0.3,0.1,0.5,7594,eta,ACC,0.6732893799002139
0.3,0.1,0.5,7594,eta_bench,AUC,0.5585271678736701
0.3,0.1,0.5,7594,eta_bench,F,0.6053929121725732
0.3,0.1,0.5,7594,eta_bench,ACC,0.5436564504632929
0.3,0.1,0.5,5685,eta0,AUC,0.48362871164404947
0.3,0.1,0.5,5685,eta0,F,0.17164653528289892
0.3,0.1,0.5,5685,eta0,ACC,0.6900570884871551
0.3,0.1,0.5,5685,eta0_bench,AUC,0.48362871164404947
0.3,0.1,0.5,5685,eta0_bench,F,0.17164653528289892
0.3,0.1,0.5,5685,eta0_bench,ACC,0.6900570884871551
0.3,0.1,0.5,5685,eta1,AUC,0.9131009338847363
0.3,0.1,0.5,5685,eta1,F,0.8992288818787242
0.3,0.1,0.5,5685,eta1,ACC,0.8361823361823362
0.3,0.1,0.5,5685,eta1_bench,AUC,0.6437184378816214
0.3,0.1,0.5,5685,eta1_bench,F,0.7082242011524358
0.3,0.1,0.5,5685,eta1_bench,ACC,0.6032763532763533
0.3,0.1,0.5,5685,eta,AUC,0.7000287832426968
0.3,0.1,0.5,5685,eta,F,0.7137557501112927
0.3,0.1,0.5,5685,eta,ACC,0.6562722736992159
0.3,0.1,0.5,5685,eta_bench,AUC,0.5839349907915893
0.3,0.1,0.5,5685,eta_bench,F,0.6213861691465578
0.3,0.1,0.5,5685,eta_bench,ACC,0.562455452601568
0.3,0.1,0.5,1407,eta0,AUC,0.4754516751749087
0.3,0.1,0.5,1407,eta0,F,0.0973724884080371
0.3,0.1,0.5,1407,eta0,ACC,0.7221693625118935
0.3,0.1,0.5,1407,eta0_bench,AUC,0.4754516751749087
0.3,0.1,0.5,1407,eta0_bench,F,0.0973724884080371
0.3,0.1,0.5,1407,eta0_bench,ACC,0.7221693625118935
0.3,0.1,0.5,1407,eta1,AUC,0.9083308506433363
0.3,0.1,0.5,1407,eta1,F,0.8874089859705203
0.3,0.1,0.5,1407,eta1,ACC,0.8193732193732194
0.3,0.1,0.5,1407,eta1_bench,AUC,0.6036605420425116
0.3,0.1,0.5,1407,eta1_bench,F,0.6738567730802417
0.3,0.1,0.5,1407,eta1_bench,ACC,0.5692307692307692
0.3,0.1,0.5,1407,eta,AUC,0.695387415765868
0.3,0.1,0.5,1407,eta,F,0.7450760496250088
0.3,0.1,0.5,1407,eta,ACC,0.6759622238061297
0.3,0.1,0.5,1407,eta_bench,AUC,0.562169438097656
0.3,0.1,0.5,1407,eta_bench,F,0.5092445853143159
0.3,0.1,0.5,1407,eta_bench,ACC,0.5033856022808268
0.3,0.1,0.5,594,eta0,AUC,0.4662451567291625
0.3,0.1,0.5,594,eta0,F,0.044407894736842105
0.3,0.1,0.5,594,eta0,ACC,0.7235965746907707
0.3,0.1,0.5,594,eta0_bench,AUC,0.4662451567291625
0.3,0.1,0.5,594,eta0_bench,F,0.044407894736842105
0.3,0.1,0.5,594,eta0_bench,ACC,0.7235965746907707
0.3,0.1,0.5,594,eta1,AUC,0.9181451577221
0.3,0.1,0.5,594,eta1,F,0.9122048265720959
0.3,0.1,0.5,594,eta1,ACC,0.8554131054131054
0.3,0.1,0.5,594,eta1_bench,AUC,0.6607511046741432
0.3,0.1,0.5,594,eta1_bench,F,0.7228215767634856
0.3,0.1,0.5,594,eta1_bench,ACC,0.6193732193732193
0.3,0.1,0.5,594,eta,AUC,0.696977314128174
0.3,0.1,0.5,594,eta,F,0.755412441764867
0.3,0.1,0.5,594,eta,ACC,0.6819315751960086
0.3,0.1,0.5,594,eta_bench,AUC,0.5278790341078642
0.3,0.1,0.5,594,eta_bench,F,0.5460208179657405
0.3,0.1,0.5,594,eta_bench,ACC,0.506503920171062
0.3,0.1,0.5,3574,eta0,AUC,0.47250755182988413
0.3,0.1,0.5,3574,eta0,F,0.06523468575974543
0.3,0.1,0.5,3574,eta0,ACC,0.7205042816365367
0.3,0.1,0.5,3574,eta0_bench,AUC,0.47250755182988413
0.3,0.1,0.5,3574,eta0_bench,F,0.06523468575974543
0.3,0.1,0.5,3574,eta0_bench,ACC,0.7205042816365367
0.3,0.1,0.5,3574,eta1,AUC,0.9051656052552401
0.3,0.1,0.5,3574,eta1,F,0.8918656913721689
0.3,0.1,0.5,3574,eta1,ACC,0.8252136752136752
0.3,0.1,0.5,3574,eta1_bench,AUC,0.6305681697511016
0.3,0.1,0.5,3574,eta1_bench,F,0.7079181961195595
0.3,0.1,0.5,3574,eta1_bench,ACC,0.6032763532763533
0.3,0.1,0.5,3574,eta,AUC,0.6998417895939392
0.3,0.1,0.5,3574,eta,F,0.7455171928837635
0.3,0.1,0.5,3574,eta,ACC,0.6775659301496793
0.3,0.1,0.5,3574,eta_bench,AUC,0.5750893282648103
0.3,0.1,0.5,3574,eta_bench,F,0.5486335087421491
0.3,0.1,0.5,3574,eta_bench,ACC,0.5261938702779758
0.3,0.1,0.5,9711,eta0,AUC,0.47409050948454745
0.3,0.1,0.5,9711,eta0,F,0.1453104359313078
0.3,0.1,0.5,9711,eta0,ACC,0.692197906755471
0.3,0.1,0.5,9711,eta0_bench,AUC,0.47409050948454745
0.3,0.1,0.5,9711,eta0_bench,F,0.1453104359313078
0.3,0.1,0.5,9711,eta0_bench,ACC,0.692197906755471
0.3,0.1,0.5,9711,eta1,AUC,0.9181112358191696
0.3,0.1,0.5,9711,eta1,F,0.8821156432093232
0.3,0.1,0.5,9711,eta1,ACC,0.8126780626780626
0.3,0.1,0.5,9711,eta1_bench,AUC,0.6274368462659359
0.3,0.1,0.5,9711,eta1_bench,F,0.6963870695119374
0.3,0.1,0.5,9711,eta1_bench,ACC,0.5905982905982906
0.3,0.1,0.5,9711,eta,AUC,0.6968047260191605
0.3,0.1,0.5,9711,eta,F,0.7371174100516011
0.3,0.1,0.5,9711,eta,ACC,0.6686564504632929
0.3,0.1,0.5,9711,eta_bench,AUC,0.5481716029649524
0.3,0.1,0.5,9711,eta_bench,F,0.5652279536804599
