a,b,c,seed,model,metric,value
0.3,0.1,0.5,1442,eta,ACC,0.5492657103825137
0.3,0.1,0.5,1442,eta_bench,AUC,0.639735121723366
0.3,0.1,0.5,1442,eta_bench,F,0.35159556216401694
0.3,0.1,0.5,1442,eta_bench,ACC,0.5159665300546448
0.3,0.1,0.5,9268,eta0,AUC,0.47135634788162917
0.3,0.1,0.5,9268,eta0,F,0.6017508094495743
0.3,0.1,0.5,9268,eta0,ACC,0.4603509912252194
0.3,0.1,0.5,9268,eta0_bench,AUC,0.47135634788162917
0.3,0.1,0.5,9268,eta0_bench,F,0.6197781449138542
0.3,0.1,0.5,9268,eta0_bench,ACC,0.4764380890477738
0.3,0.1,0.5,9268,eta1,AUC,0.8693827892824785
0.3,0.1,0.5,9268,eta1,F,0.608318890814558
0.3,0.1,0.5,9268,eta1,ACC,0.7560273479668945
0.3,0.1,0.5,9268,eta1_bench,AUC,0.689593127576753
0.3,0.1,0.5,9268,eta1_bench,F,0.5439838220424672
0.3,0.1,0.5,9268,eta1_bench,ACC,0.8377114069809284
0.3,0.1,0.5,9268,eta,AUC,0.5927772598583385
0.3,0.1,0.5,9268,eta,F,0.5265777777777778
0.3,0.1,0.5,9268,eta,ACC,0.5452527322404371
0.3,0.1,0.5,9268,eta_bench,AUC,0.6291263201773154
0.3,0.1,0.5,9268,eta_bench,F,0.34471730439748716
0.3,0.1,0.5,9268,eta_bench,ACC,0.510160519125683
0.3,0.1,0.5,8729,eta0,AUC,0.46478133654020803
0.3,0.1,0.5,8729,eta0,F,0.5419501133786848
0.3,0.1,0.5,8729,eta0,ACC,0.409164770880728
0.3,0.1,0.5,8729,eta0_bench,AUC,0.46478133654020803
0.3,0.1,0.5,8729,eta0_bench,F,0.5933614966807483
0.3,0.1,0.5,8729,eta0_bench,ACC,0.4525511862203445
0.3,0.1,0.5,8729,eta1,AUC,0.8826127647581357
0.3,0.1,0.5,8729,eta1,F,0.5965198477433387
0.3,0.1,0.5,8729,eta1,ACC,0.7329974811083123
0.3,0.1,0.5,8729,eta1_bench,AUC,0.6601460246069759
0.3,0.1,0.5,8729,eta1_bench,F,0.5575992255566312
