a,b,c,seed,model,metric,value
0.3,0.1,0.5,9436,eta,ACC,0.7049180327868853
0.3,0.1,0.5,9436,eta_bench,AUC,0.550674582893512
0.3,0.1,0.5,9436,eta_bench,F,0.06789473684210527
0.3,0.1,0.5,9436,eta_bench,ACC,0.36885245901639346
0.3,0.1,0.5,1668,eta0,AUC,0.4882648236223075
0.3,0.1,0.5,1668,eta0,F,0.10267857142857142
0.3,0.1,0.5,1668,eta0,ACC,0.7131303520456708
0.3,0.1,0.5,1668,eta0_bench,AUC,0.4882648236223075
0.3,0.1,0.5,1668,eta0_bench,F,0.062300319488817896
0.3,0.1,0.5,1668,eta0_bench,ACC,0.7207421503330161
0.3,0.1,0.5,1668,eta1,AUC,0.9041328307975482
0.3,0.1,0.5,1668,eta1,F,0.946167669349168
0.3,0.1,0.5,1668,eta1,ACC,0.9018518518518519
0.3,0.1,0.5,1668,eta1_bench,AUC,0.6079900092621544
0.3,0.1,0.5,1668,eta1_bench,F,0.680047225501771
0.3,0.1,0.5,1668,eta1_bench,ACC,0.5753561253561253
0.3,0.1,0.5,1668,eta,AUC,0.7156186740890689
0.3,0.1,0.5,1668,eta,F,0.7923965710026091
0.3,0.1,0.5,1668,eta,ACC,0.7022451888809693
0.3,0.1,0.5,1668,eta_bench,AUC,0.6152371499801803
0.3,0.1,0.5,1668,eta_bench,F,0.10059477631238686
0.3,0.1,0.5,1668,eta_bench,ACC,0.38025659301496795
0.3,0.1,0.5,6404,eta0,AUC,0.4785203233744054
0.3,0.1,0.5,6404,eta0,F,0.11596277738010022
0.3,0.1,0.5,6404,eta0,ACC,0.706232159847764
0.3,0.1,0.5,6404,eta0_bench,AUC,0.4785203233744054
0.3,0.1,0.5,6404,eta0_bench,F,0.06595092024539878
0.3,0.1,0.5,6404,eta0_bench,ACC,0.7102759276879163
0.3,0.1,0.5,6404,eta1,AUC,0.905270873769225
0.3,0.1,0.5,6404,eta1,F,0.9463505926388023
0.3,0.1,0.5,6404,eta1,ACC,0.901994301994302
0.3,0.1,0.5,6404,eta1_bench,AUC,0.6191235833918363
0.3,0.1,0.5,6404,eta1_bench,F,0.671339227949105
0.3,0.1,0.5,6404,eta1_bench,ACC,0.5658119658119658
0.3,0.1,0.5,6404,eta,AUC,0.6922025040307673
0.3,0.1,0.5,6404,eta,F,0.786389180510097
0.3,0.1,0.5,6404,eta,ACC,0.6918210976478973
0.3,0.1,0.5,6404,eta_bench,AUC,0.5502387631222636
0.3,0.1,0.5,6404,eta_bench,F,0.101447418982964
